id,company_nameTh,company_nameEn,position_title,quota,salary_amount,salary_type,work_type,location,Start Date,End Date,inStudentDraftCount,tags,description_html,api_url
1464,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,Business Analyst,2,,,,Head Office,,,3,"Intern, Business Analyst, BA","<p>เป็นนักวิเคราะห์กระบวนการธุรกิจ ทำงานร่วมกับ Developer, มีหน้าที่ทำความเข้าใจความต้องการของลูกค้า และคิดออกแบบระบบซอฟแวร์ที่จะช่วยแก้ไขปัญหาให้กับลูกค้าได้ ติดต่อประสานงานกับนักพัฒนา หรือ โปรแกรมเมอร์ รวมถึงการควบคุมงานให้เป็นไปตามแผนงานที่กำหนด</p><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1469,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,AI Engineer ,7,,,,สำนักงานใหญ่,,,1,"Intern, AI, React, Kubernetes, Docker, Node.js, OpenAI, AI/ML, LLM, AI Model, Container, Cloud Computing, AI Infrastructure, Opensource Models","<p><span style=""color: rgb(36, 36, 36);"">ทักษะพื้นฐานด้าน AI และการเขียนโปรแกรม: เข้าใจพื้นฐาน AI/ML, LLM และสามารถเขียนโปรแกรมที่เกี่ยวข้องกับการจัดการ AI Model ได้ดี ,นำ Pre-Training Model มาปรับปรุงเพิ่มเติมและทำ Fine-tuning เช่น การทำ Supervised Fine-Tuning (SFT) เพื่อเพิ่มประสิทธิภาพและความแม่นยำของโมเดล ,ทดลองและประเมินผล AI Models ทั้งจาก Cloud Provider (เช่น OpenAI, Gemini, Claude) และ Opensource Models (เช่น Llama, Qwen, DeepSeek) เพื่อเลือกใช้ให้เหมาะสมกับโจทย์ทางธุรกิจ ,ช่วยในการจัดการและจัดเตรียมชุดข้อมูลสำหรับการฝึกสอน (Training Data Preparation) และการทดสอบ (Evaluation) โมเดล ,สามารถสร้าง, เรียก, และใช้งาน API (Application Programming Interface) เพื่อเชื่อมต่อ AI Service เข้ากับระบบงานหลักของลูกค้า ,ทำงานกับเครื่องมือและเทคโนโลยีสมัยใหม่ในการพัฒนาและปรับใช้ (Deployment) AI Service เช่น Docker, Container, Kubernetes, Node.js, และ React ,ใช้บริการ Cloud Computing เช่น AWS หรือ Azure ในการจัดการทรัพยากรและการพัฒนา AI Infrastructure</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1470,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,IoT Engineer ,10,,,,Head Office,,,0,"Intern, cloud platforms, Embedded Hardware, Embedded System, วงจรไฟฟ้า, Circuit Board, ระบบ IoT เช่น BLE, LoRA, Wifi, Prototype, BLE (Bluetooth Low Energy), IoT Device","<p><span style=""color: rgb(36, 36, 36);"">ความเข้าใจด้าน Embedded System: เข้าใจหลักการของ Embedded Hardware, วงจรไฟฟ้า, และสามารถเขียนโปรแกรมเพื่อทำงานกับ Circuit Board ได้ ,เข้าใจหลักการทำงานและสามารถตั้งค่าการสื่อสารของระบบ IoT เช่น BLE, LoRA, Wifi ,ร่วมสร้าง Prototype ของงาน IoT ต่างๆ เพื่อสาธิตให้ลูกค้าเห็นภาพการใช้งานและศักยภาพของโซลูชัน ,ออกแบบและประกอบวงจรไฟฟ้า (Circuit Board) ที่ใช้ใน Embedded Hardware และทำการทดสอบการทำงาน , เขียนโปรแกรมสำหรับควบคุม Circuit Board และ Embedded Hardware ต่างๆ เพื่อให้สามารถทำงานตามฟังก์ชันที่กำหนด, ตั้งค่าและทดสอบระบบการสื่อสารสำหรับ IoT เช่น BLE (Bluetooth Low Energy), LoRA, และ Wifi ,ศึกษาและทำความเข้าใจอุปกรณ์ Sensors และ Actuators ต่างๆ ที่ใช้ใน IoT Solution ,จัดการและส่งข้อมูลจาก IoT Device ไปยัง Cloud Platform หรือ Local Server</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1471,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,Solutions Engineer (Systems/Network) ,5,,,,สำนักงานใหญ่,,,0,"Intern, IT solution, Solution Proposal",<p>เป็นผู้ออกแบบโซลูชั่นด้าน IT รวมถึงการจัดทำราคาต้นทุน ประเมินราคาขาย จัดทำ Solution Proposal และทำ Presentation&nbsp;</p><p><br></p>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1472,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,Network & Security Engineer ,5,,,,สำนักงานใหญ่,,,3,"Intern, network security, Network, Software, Hardware, Systems","<p><span style=""color: rgb(36, 36, 36);"">จัดเตรียม และติดตั้งอุปกรณ์ Network Security ทั้งในส่วน Hardware และ Software, ดูแลระบบ Network, Security และ Systems</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1473,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,Systems Engineer,5,,,,สำนักงานใหญ่,,,2,"Intern, infrastructure, HyperVisor, storage san switch, Storage OS hardening Window and Linux, Design and configure dev, ops platform, Advance Feature VMware, basic configure","<p><span style=""color: rgb(36, 36, 36);"">ติดตั้งอุปกรณ์ ดูแล บำรุงระบบ infrastructure (server,storage, virtualize ,backup system), สามารถทำรายงานบำรุงรักษาอุปกรณ์ตามที่ได้รับมอบหมาย สามารถกำหนดค่าเบื้องต้น (basic configure) อุปกรณ์ server, storage san switch, ติดตั้ง HyperVisor และ OS (window ,Linux) implement VMware/Hyper-V, กำหนดค่า Advance Feature VMware , Storage OS hardening Window and Linux, Design and configure dev/sec/ops platform</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1474,บริษัท สตรีม ไอ.ที. คอนซัลติ้ง จำกัด,Stream I.T. Consulting LTD.,Quality Assurance,8,,,,Head Office,,,0,"Intern, manual testing, Quality Assurance, script, Automate test","<p><span style=""color: rgb(36, 36, 36);"">หาข้อผิดพลาดของระบบ สร้าง script ทดสอบระบบ, ทำ manual Test/ Automate test, ทำเอกสารการทดสอบ</span></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1475,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,"T.C.C Technology Co.,LTD",Application Development,10,500.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500",,,3,"Java, JavaScript, .NET, React, Node.js,  Python, Go lang, Internal Tools, Application Development, Web Application, Application","<ul><li>ร่วมพัฒนา ออกแบบ และปรับปรุงแอปพลิเคชันภายในองค์กร ทั้ง Web Application และ Internal Tools</li><li>เขียนโปรแกรมตาม Requirement ที่ได้รับ โดยใช้ภาษา/เฟรมเวิร์กที่ทีมกำหนด (เช่น Java, JavaScript, Python, <strong>Go lang</strong>, <strong>React</strong>, Node.js, .NET เป็นต้น)</li><li>ทำงานร่วมกับทีมพัฒนาซอฟต์แวร์, Business Analyst และทีม Infrastructure เพื่อส่งมอบงานตามเป้าหมาย</li><li>ศึกษาเทคโนโลยีใหม่ ๆ และนำเสนอไอเดียเพื่อพัฒนาประสิทธิภาพของแอปพลิเคชัน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=9&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1476,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,"T.C.C Technology Co.,LTD",Data Management,15,400.0,บาท/วัน,,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500",,,6,"Data, Data Engineer, Data Pipeline, Data Management","<h2><strong>Data Engineer (DE)</strong></h2><ul><li>ช่วยเตรียมและจัดการข้อมูลจากหลายแหล่ง</li><li>ทำ ETL/ELT เบื้องต้น เช่น ดึงข้อมูล → ทำความสะอาด → โหลดเข้า Data Warehouse</li><li>เขียน SQL / Python งานพื้นฐาน</li><li>ตรวจสอบความถูกต้องของข้อมูล</li><li>Support รุ่นพี่ในการดูแล data pipeline และระบบฐานข้อมูล</li></ul><h2><strong>Data Analyst (DA)</strong></h2><ul><li>วิเคราะห์ข้อมูลเบื้องต้น เช่น KPI, trend, customer behavior</li><li>ทำรายงาน/แดชบอร์ด (Power BI / Tableau / Looker Studio)</li><li>เขียน SQL เพื่อดึงข้อมูลมาวิเคราะห์</li><li>สรุป Insight เพื่อนำเสนอต่อทีมธุรกิจ</li></ul><h2><strong>Data Scientist (DS)</strong></h2><ul><li>เตรียมข้อมูลสำหรับทำโมเดล (cleaning, feature engineering)</li><li>ทดลองสร้างโมเดล Machine Learning พื้นฐาน</li><li>ทำงานร่วมกับ DE/DA เพื่อเข้าใจข้อมูล</li><li>ช่วยทดสอบ/ปรับปรุงโมเดล (model evaluation)</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1478,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,"T.C.C Technology Co.,LTD",Business Analyst,3,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500",,,2,"Tester, Developer, Business Analyst, Project Manager, Agile/Scrum, Process Flow, Requirements, UAT Support, Use Case","<ul><li>ร่วมเก็บรวบรวมและวิเคราะห์ความต้องการของผู้ใช้งาน (Requirements)</li><li>จัดทำเอกสารประกอบโครงการ เช่น BRD, User Story, Process Flow, Use Case</li><li>ประสานงานกับทีมพัฒนา (Developer/Tester) เพื่อให้เข้าใจความต้องการตรงกัน</li><li>ทดสอบระบบเบื้องต้น (UAT Support) และรวบรวม feedback จากผู้ใช้งาน</li><li>ศึกษาและทำความเข้าใจระบบงานที่มีอยู่ เพื่อเสนอแนวทางปรับปรุงให้มีประสิทธิภาพ</li><li>ช่วยติดตามความคืบหน้าโครงการร่วมกับทีม Project Manager</li><li>เรียนรู้การทำงานแบบ Agile/Scrum</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1480,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,"T.C.C Technology Co.,LTD",IOT Engineer,5,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500",,,1,"IOT Engineer, IOT, PoC,  Dashboard, IoT Platform, Diagram, Test Report, User Guide","<ul><li>สนับสนุนทีม IoT ในการพัฒนาและทดสอบโซลูชัน เช่น Smart Building, Smart Energy, Smart Facility</li><li>ช่วยติดตั้ง ทดสอบ และเก็บข้อมูลจากอุปกรณ์ IoT ได้แก่ เซนเซอร์, อุปกรณ์สื่อสาร, Gateway</li><li>ทำการตรวจสอบระบบ และแก้ไขปัญหาระดับเบื้องต้นด้าน Hardware และ Software</li><li>วิเคราะห์ข้อมูลเบื้องต้นจาก IoT Platform / Dashboard</li><li>สนับสนุนการทำ PoC (Proof of Concept) สำหรับลูกค้าหรือโปรเจกต์ใหม่</li><li>จัดทำเอกสารระบบ เช่น Diagram, Test Report, User Guide</li><li>ประสานงานกับทีม Solution, Engineering และ Vendor ที่เกี่ยวข้อง</li><li>งานอื่น ๆ ตามที่ได้รับมอบหมายจากหัวหน้างาน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1481,บริษัท ที.ซี.ซี.เทคโนโลยี จำกัด,"T.C.C Technology Co.,LTD",UX/UI Designer,4,400.0,บาท/วัน,Hybrid,"ชั้น 15, อาคาร Silom Edge Building, ถนนสีลม (Silom Road), แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500",,,4,"Designer, UX/UI, Business Analyst, BA, UX/UI Designer, Web, Prototype, UI Guideline, UX Spec, Dev, Usability Testing, Architecture, Mobile Application, Figma, Zeplin, Wireframe","<ul><li>ร่วมวิเคราะห์ความต้องการของผู้ใช้ (User Requirements) และเปลี่ยนเป็นโซลูชันที่ใช้งานง่าย</li><li>ออกแบบ Wireframe, User Flow, Information Architecture และ Prototype</li><li>ออกแบบ UI สำหรับ Web / Mobile Application ตามมาตรฐาน UX/UI Best Practices</li><li>จัดทำ Mockup และ Component ให้สอดคล้องกับ Design System ของบริษัท</li><li>เข้าร่วมงานด้าน User Research เช่น สัมภาษณ์ผู้ใช้ (Interview), Usability Testing</li><li>ทำงานร่วมกับทีม Product Manager, Developer และ Business Analyst</li><li>เตรียมไฟล์ส่งมอบให้ทีม Dev (handoff) ผ่าน Figma / Zeplin / Tools ที่ใช้</li><li>จัดทำเอกสารประกอบ เช่น UX Spec, UI Guideline</li><li>งานอื่น ๆ ตามที่ได้รับมอบหมายจากหัวหน้างาน</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1484,บริษัท เครือเจริญโภคภัณฑ์ จำกัด,CPG,Software Tester,2,300.0,บาท/วัน,On-Site,"สำนักบริหารความเสี่ยง, True Tower1",2026-04-30T17:00:00.000Z,2026-08-30T17:00:00.000Z,0,"JavaScript, ReactJS, AWS, Python, React, playwright","<p>Education: Computer Science, Computer Engineer, Statistics, Data Science</p><p><br></p><p>รายละเอียดการทำงาน: ร่วมทดสอบ software ในการจัดการบริหารความเสี่ยง</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1487,บริษัท อลิอันซ์ อยุธยา ประกันชีวิต จำกัด (มหาชน),ALLIANZ AYUDHYA ASSURANCE PUBLIC COMPANY LIMITED,Internship Program 2026 (นักศึกษาฝึกงาน),30,400.0,บาท/วัน,Hybrid,กรุงเทพมหานคร,2026-05-31T17:00:00.000Z,2026-09-29T17:00:00.000Z,1,"Software Engineer, Intern, Engineering, Frontend, Data Analyst, Business, Business Development, Backend, ai, Programmer, Business Analyst, IT Security, Data Engineer, Database, product development, software development, mechanical, data analyst, , Education, Graphic Design, Data Analytics , Azure, Data Science, Project Management, Software Developer, #Developer, network security, IT Support, Cloud Technology , Workflow, CybersecurityIntern  , HR, PMO, Data Integration, วงจรไฟฟ้า, Data Management, Application Development, Process Flow","<p>โครงการฝึกงานอลิอันซ์ อยุธยา ประจำปี 2026 มุ่งเน้นการพัฒนาศักยภาพของนักศึกษาผ่านการปฏิบัติงานจริง (Project-based) ร่วมกับทีมงานมืออาชีพ รองรับทั้งรูปแบบการฝึกงานภาคปกติ และ สหกิจศึกษา (Co-Op)</p><p><br></p><p>The Allianz Ayudhya Internship Program 2026 is designed to nurture the next generation of talent. Interns will gain hands-on experience, mentorship, and exposure to global standards in the insurance and financial sector. We welcome both Regular Interns and Co-Op students.</p><p><br></p><p><u>คุณสมบัติผู้สมัคร:</u></p><p><br></p><ul><li>กำลังศึกษาอยู่ชั้นปีที่ 3 หรือ 4 ในระดับปริญญาตรี (ทั้งภาคปกติและสหกิจศึกษา) - Current 3rd or 4th-year university students (both Regular Interns and Co-Op students)</li><li>มีความกระตือรือร้น พร้อมเรียนรู้สิ่งใหม่ๆ และกล้าแสดงความคิดเห็น - Eager to learn, proactive, and adaptable (""Dare to"" attitude)</li><li>สามารถใช้งานคอมพิวเตอร์ โปรแกรมพื้นฐาน และเครื่องมือ AI ใหม่ๆได้เป็นอย่างดี - Able to use computers, basic programs, and new AI tools well.</li><li>ค่าตอบแทนระหว่างฝึกงาน 400 บาทต่อวัน - Internship allowance: 400 baht per day</li></ul><p><br></p><p><u>สาขาวิชาที่เปิดรับ (Majors):</u></p><p><br></p><ul><li>สาย Tech &amp; Data: Computer Science, IT, ICT, MIS, Data/Business Analytics, Programming</li><li>สาย Actuarial &amp; Statistics: Actuarial Science, Statistics, Mathematics, Insurance, Economics, Finance</li><li>สาย Business &amp; Management: Industrial Engineering, Safety Engineering,</li><li>Civil Engineering, Electrical Engineering, Public Health - Occupational Health &amp; Safety</li><li>สาย Creative &amp; Design: Marketing, Digital Marketing, Arts, Communication Arts, Education </li></ul><p><br></p><p><u>วิธีการสมัคร:</u></p><p><br></p><p>สนใจร่วมฝึกงานกับเรา ส่ง Resume และ Transcript พร้อมระบุช่วงเวลาที่ต้องการฝึกงาน มาที่ลิงก์ - If you are interested in joining us for an internship, please send your resume and transcript, specifying the desired internship period, to the link: <a rel=""noopener noreferrer"" href=""https://allianz-thailand.esaas.inmoment.eu/cgi-bin/qwebcorporate?idx=YBQHSV"">https://allianz-thailand.esaas.inmoment.eu/cgi-bin/qwebcorporate?idx=YBQHSV</a> </p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1489,ธนาคาร ทหารไทย ธนชาต จำกัด (มหาชน),TTB,Data Science,2,500.0,บาท/วัน,Hybrid,ttb HQ,2026-04-30T17:00:00.000Z,2026-06-29T17:00:00.000Z,12,"Data Science, Data ",,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1490,ธนาคาร ทหารไทย ธนชาต จำกัด (มหาชน),TTB,Software Engineer ,2,500.0,บาท/วัน,Hybrid,ttb HQ,2026-04-30T17:00:00.000Z,2026-06-29T17:00:00.000Z,6,"Software Engineer, Software",,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1491,บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด,SEAGATE TECHNOLOGY (THAILAND) COMPANY LIMITED,Head Disc Mechanical Integration Intern,2,450.0,บาท/วัน,On-Site,เทพารักษ์,2026-05-31T17:00:00.000Z,2026-11-29T17:00:00.000Z,2,"Python, Agent, Chatbot, AI/ML, LLM","<p><strong><u>About our group:</u></strong></p><p>The Head Disc Mechanical (HDM) team is at the heart of innovation in hard disk drive (HDD) technology. We serve as the key connection between the Recording Head Technology (RHT) team, the Process &amp; Product Development Integration team, and the manufacturing operations in Thailand. Our team leads mechanical design efforts and supports experimental validation to ensure engineering best practices are applied and learning is well-structured. We focus on collecting and analyzing critical data, conducting failure analysis (FA),and driving root cause investigations to deliver fast, high-quality solutions.</p><p><br></p><p><strong><u>About the role</u></strong> - you will:</p><ul><li>Demonstrate the ability to rapidly absorb new technical knowledge and develop a solid understanding of hard disk drive (HDD)technology, manufacturing processes, and product performance metrics.</li><li>Provide support for ongoing engineering activities, including performance monitoring, root cause analysis (RCA), and the development of data-driven solutions to improve product quality and reliability.</li><li>Collaborate effectively with cross-functional teams of engineers and analysts to gather technical insights, validate findings, and recommend actionable improvements.</li><li>Contribute to continuous improvement initiatives by identifying and exploring opportunities to apply artificial intelligence (AI) and machine learning (ML) to enhance workflow efficiency, predictive capabilities, and operational performance.</li><li>Gain practical experience in system integration by assisting in the design, testing, and deployment of engineering prototypes in production-representative environments.</li></ul><p><br></p><p><strong><u>About you:</u></strong></p><ul><li>Expertise or strong interest in AI/ML, especially in the area of Agents, large language models (LLMs), or related domains. Experience in data science, analytics, or computer vision is a plus.</li><li>Ability to prototype solutions quickly, test hypotheses, and iterate based on results.</li><li>A mindset for bridging business needs with technical approaches, translating user requirements into practical solutions.</li><li>Data analysis capabilities, including data preprocessing, visualization, and extracting actionable insights.</li><li>Exposure to or interest in system deployment with attention to integration, scalability, and security considerations.</li><li>An eagerness to explore new ideas, challenge existing processes, and propose improvements.</li><li><br></li></ul><p><strong><u>Your experience includes:</u></strong></p><ul><li>Available to commit to a full-time internship for a duration of six months.</li><li>Proficient in English, with the ability to communicate complex technical concepts clearly and effectively in both written and verbal formats.</li><li>Solid foundation in Python programming, with familiarity in additional programming languages or frameworks (e.g., MATLAB, R,SQL, TensorFlow) considered advantageous.</li><li>Strong presentation and storytelling skills, capable of conveying technical insights to diverse audiences, including engineering teams, cross-functional stakeholders.</li><li>Demonstrated ability to collaborate across multidisciplinary teams, with strong interpersonal and communication skills that support effective coordination in a diverse and dynamic work environment.</li><li>Genuine interest in system design and integration, with the ability to think critically from conceptual development through to practical implementation.</li><li>Exhibits a growth mindset, showing enthusiasm for continuous learning through feedback, emerging technologies, and hands-on engineering challenges.</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1492,บริษัท เอ4 โรโบติกส์ จำกัด,"a4 robotics co., ltd.",Intern Roboticist,1,,,On-Site,Head Office,,,2,"JavaScript, AWS, css, Azure, ,Pyphon, Robotic,  React,  C++,  Angular, Node.js","<p><strong>Summary:</strong></p><p>A4 is seeking an enthusiastic and talented Intern Roboticist to join our team. The ideal candidate will have a passion for robotics and a strong foundation in engineering principles. The intern will work on a variety of projects related to drone, AMR (Autonomous Mobile Robot), and other robotic technologies.</p><p><br></p><p><strong>Responsibilities:</strong></p><p>● Assist in the design, development, and testing of robotic systems.</p><p>● Collaborate with engineers and other team members to bring innovative robotic solutions to life.</p><p>● Conduct research and stay up-to-date on the latest advancements in robotics.</p><p>● Build and maintain robotic prototypes.</p><p>● Troubleshoot and debug robotic systems.</p><p>● Document and present fi ndings to the team.</p><p><br></p><p><strong>Qualifi cations:</strong></p><p>● Pursuing a Bachelor's or Master's degree in Robotics, Mechanical Engineering, Electrical Engineering, Computer Engineering, or a related fi eld.</p><p>● Interest in robotics principles, including kinematics, dynamics, control, and the application of machine learning and AI in robotics.</p><p>● Comfort with robotic hardware and sensors.</p><p>● Experience with programming languages such as Python or C++. Familiarity in Web development (HTML, CSS, JavaScript, React, Angular, Vue.js), front- and back-end development (e.g. Node.js, Python, Django, Flask), API development, and cloud computing (AWS, Azure, GCP) is a plus.</p><p>● Profi ciency with ROS or the ability to learn the concept rapidly.</p><p>● Excellent problem-solving and critical thinking skills.</p><p>● Ability to work independently and as part of a team.</p><p><br></p><p><strong>Benefits:</strong></p><p>● Work on cutting-edge robotic projects.</p><p>● Gain hands-on experience in the robotics industry.</p><p>● Learn from and collaborate with experienced professionals.</p><p>● Be part of a dynamic and innovative team.</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1494,ตลาดหลักทรัพย์แห่งประเทศไทย,SET,Intern Project 5 ,1,,,On-Site,อาคารตลาดหลักทรัพย์แห่งประเทศไทย,,,2,"Intern, ai, IT Security, IT,  AI",<p>โครงการนำเอา AI เข้ามาประยุกต์ใช้เพื่อช่วยงานด้าน IT Security วัดผลจากผลลัพธ์ของโครงการและสามารถการดำเนินการสามารถบรรลุ 70% ของวัตถุประสงค์ได้</p>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1495,ตลาดหลักทรัพย์แห่งประเทศไทย,SET,Intern Project 4,2,,,On-Site,อาคารตลาดหลักทรัพย์แห่งประเทศไทย,,,0,"Intern, Tester, Developer, Back, Front, Technology Refreshment, Refreshmen",<p>รับเฉพาะนิสิตปี3</p><p>Technology Refreshment (Front/ Back) </p><ul><li>Developer จำนวน 1 คน </li><li>Tester จำนวน 1 คน</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1496,ตลาดหลักทรัพย์แห่งประเทศไทย,SET,Intern Project 3,2,,,On-Site,อาคารตลาดหลักทรัพย์แห่งประเทศไทย,,,0,"Intern, Developer, KYC",<p>รับเฉพาะนิสิตปี3</p><p>เครื่องมือสนับสนุนการทดสอบของระบบชำระเงินและระบบ KYC </p><ul><li>Developer จำนวน 2 คน</li></ul>,https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1501,บริษัท เมืองไทยประกันชีวิต จำกัด (มหาชน),MTL,Full Stack Developer (Golang),1,400.0,บาท/วัน,Hybrid,สำนักงานใหญ่ (MRT สุทธิสาร) และ 66Tower (BTS อุดมสุข),2026-05-17T17:00:00.000Z,2026-07-30T17:00:00.000Z,1,"Software Engineer, Golang, agile, Developer, FullStack, Back-End, Software Developer","<p>Responsibility:</p><p>• Be part of a scrum team to develop various digital platforms for MTL</p><p>• Design, develop, test, and deploy reusable, testable, and efficient code</p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1502,บริษัท ฟิน อินชัวรันส์ โบรคเกอร์ จำกัด,FIN,Fullstack Developer,1,,,Hybrid,สำนักงานใหญ่,,,0,"ReactJS, React-native, FullStack, Mongo DB, Node JS, MySQL ","<ul><li>พัฒนา <strong>Mobile Application / Application ระดับ Internal</strong> ตามที่ทีมกำหนด</li><li>ร่วมออกแบบและพัฒนา <strong>Feature ใหม่</strong> ในแอปพลิเคชัน</li><li>ทดสอบระบบ (Testing) และแก้ไขบั๊กที่พบในแอป</li><li>พัฒนาและปรับปรุง <strong>Website</strong> ที่เกี่ยวข้องกับโครงการของบริษัท</li><li>ทำงานร่วมกับทีม Dev, UI/UX และ Project Manager</li><li>ศึกษาเทคโนโลยีใหม่ ๆ เพื่อนำมาใช้ในโครงการ</li></ul><p><br></p><p><strong>Technical Skills:</strong></p><ul><li>React Native</li><li>React JS, Node JS </li><li>Database (MySQL, Mongo DB)</li></ul>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
1503,บริษัท ฟิน อินชัวรันส์ โบรคเกอร์ จำกัด,FIN,Fullstack Developer,1,,,Hybrid,สำนักงานใหญ่,,,1,"React-native, FullStack, Mongo DB, Node JS, MySQL , ReactJS ","<ul><li>พัฒนา CRM ตาม Flow และพัฒนา API เชื่อมกับส่วนงานอื่นๆ</li><li>พัฒนาและปรับปรุงระบบ <strong>CRM ตาม Flow ที่ทีมวิเคราะห์ระบบกำหนด</strong></li><li>ออกแบบและ<strong>พัฒนา API </strong>เพื่อเชื่อมต่อกับระบบหรือแผนกอื่น ๆ ภายในองค์กร</li><li>ทำงานร่วมกับทีม Business Analyst, Frontend และฝ่ายอื่น ๆ เพื่อให้ Flow ของ CRM ทำงานได้ครบถ้วน</li><li>แก้ไขบั๊กและเพิ่มประสิทธิภาพของระบบ CRM</li></ul><p><br></p><p><strong>Technical Skills:</strong></p><ul><li>React Native</li><li>React JS, Node JS</li><li>Database (MySQL, Mongo DB)</li></ul><p><br></p>",https://cedtintern.cp.eng.chula.ac.th/api/sessions/5/openings?search=&page=10&limit=20&onlyBookmarked=false&onlyAvailablePositions=false
